,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Target
3486,11.0,0,0,0,1,0,0,0,1,0,0,0,1,1,90.04861848988827
3487,12.0,0,0,0,1,0,0,0,1,0,0,0,1,1,93.29091878440053
3488,13.0,0,0,0,1,0,0,0,1,0,0,0,1,1,96.53321907891281
3489,14.0,0,0,0,1,0,0,0,1,0,0,0,1,1,99.77551937342508
3490,15.0,0,0,0,1,0,0,0,1,0,0,0,1,1,77.0794173118392
3491,8.0,0,1,0,1,0,0,0,1,0,0,0,1,1,80.32171760635146
3492,9.0,0,1,0,1,0,0,0,1,0,0,0,1,1,83.56401790086373
3493,10.0,0,1,0,1,0,0,0,1,0,0,0,1,1,86.806318195376
3494,11.0,0,1,0,1,0,0,0,1,0,0,0,1,1,90.04861848988827
3495,12.0,0,1,0,1,0,0,0,1,0,0,0,1,1,93.29091878440053
3496,13.0,0,1,0,1,0,0,0,1,0,0,0,1,1,96.53321907891281
3497,14.0,0,1,0,1,0,0,0,1,0,0,0,1,1,99.77551937342508
3498,15.0,0,1,0,1,0,0,0,1,0,0,0,1,1,95.35066363494715
3499,8.0,1,0,0,1,0,0,0,1,0,0,0,1,1,98.59296392945942
3500,9.0,1,0,0,1,0,0,0,1,0,0,0,1,1,101.8352642239717
3501,10.0,1,0,0,1,0,0,0,1,0,0,0,1,1,105.07756451848397
3502,11.0,1,0,0,1,0,0,0,1,0,0,0,1,1,108.31986481299623
3503,12.0,1,0,0,1,0,0,0,1,0,0,0,1,1,111.56216510750849
3504,13.0,1,0,0,1,0,0,0,1,0,0,0,1,1,114.80446540202078
3505,14.0,1,0,0,1,0,0,0,1,0,0,0,1,1,118.04676569653304
3506,15.0,1,0,0,1,0,0,0,1,0,0,0,1,1,79.11039170511239
3507,8.0,0,0,0,1,1,0,0,1,0,0,0,1,1,82.35269199962465
3508,9.0,0,0,0,1,1,0,0,1,0,0,0,1,1,85.59499229413693
3509,10.0,0,0,0,1,1,0,0,1,0,0,0,1,1,88.83729258864919
3510,11.0,0,0,0,1,1,0,0,1,0,0,0,1,1,92.07959288316147
3511,12.0,0,0,0,1,1,0,0,1,0,0,0,1,1,95.32189317767373
3512,13.0,0,0,0,1,1,0,0,1,0,0,0,1,1,98.564193472186
3513,14.0,0,0,0,1,1,0,0,1,0,0,0,1,1,101.80649376669828
3514,15.0,0,0,0,1,1,0,0,1,0,0,0,1,1,79.11039170511239
3515,8.0,0,1,0,1,1,0,0,1,0,0,0,1,1,82.35269199962465
3516,9.0,0,1,0,1,1,0,0,1,0,0,0,1,1,85.59499229413693
3517,10.0,0,1,0,1,1,0,0,1,0,0,0,1,1,88.83729258864919
3518,11.0,0,1,0,1,1,0,0,1,0,0,0,1,1,92.07959288316147
3519,12.0,0,1,0,1,1,0,0,1,0,0,0,1,1,95.32189317767373
3520,13.0,0,1,0,1,1,0,0,1,0,0,0,1,1,98.564193472186
3521,14.0,0,1,0,1,1,0,0,1,0,0,0,1,1,101.80649376669828
3522,15.0,0,1,0,1,1,0,0,1,0,0,0,1,1,97.38163802822035
3523,8.0,1,0,0,1,1,0,0,1,0,0,0,1,1,103.8662386172449
3524,10.0,1,0,0,1,1,0,0,1,0,0,0,1,1,107.10853891175717
3525,11.0,1,0,0,1,1,0,0,1,0,0,0,1,1,110.35083920626943
3526,12.0,1,0,0,1,1,0,0,1,0,0,0,1,1,113.59313950078169
3527,13.0,1,0,0,1,1,0,0,1,0,0,0,1,1,116.83543979529398
3528,14.0,1,0,0,1,1,0,0,1,0,0,0,1,1,120.07774008980623
3529,15.0,1,0,0,1,1,0,0,1,0,0,0,1,1,76.39256633692516
3530,9.0,0,0,1,0,0,0,0,1,0,0,0,1,1,76.39256633692516
3531,9.0,0,1,1,0,0,0,0,1,0,0,0,1,1,78.02261521590842
3532,8.0,0,0,0,0,0,0,0,1,0,0,1,0,0,81.26491551042069
3533,9.0,0,0,0,0,0,0,0,1,0,0,1,0,0,84.50721580493297
3534,10.0,0,0,0,0,0,0,0,1,0,0,1,0,0,87.74951609944523
3535,11.0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.99181639395749
3536,12.0,0,0,0,0,0,0,0,1,0,0,1,0,0,94.23411668846978
3537,13.0,0,0,0,0,0,0,0,1,0,0,1,0,0,97.47641698298204
3538,14.0,0,0,0,0,0,0,0,1,0,0,1,0,0,100.7187172774943
3539,15.0,0,0,0,0,0,0,0,1,0,0,1,0,0,78.02261521590842
3540,8.0,0,1,0,0,0,0,0,1,0,0,1,0,0,81.26491551042069
3541,9.0,0,1,0,0,0,0,0,1,0,0,1,0,0,84.50721580493297
3542,10.0,0,1,0,0,0,0,0,1,0,0,1,0,0,87.74951609944523
3543,11.0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.99181639395749
3544,12.0,0,1,0,0,0,0,0,1,0,0,1,0,0,94.23411668846978
3545,13.0,0,1,0,0,0,0,0,1,0,0,1,0,0,97.47641698298204
3546,14.0,0,1,0,0,0,0,0,1,0,0,1,0,0,100.7187172774943
3547,15.0,0,1,0,0,0,0,0,1,0,0,1,0,0,96.29386153901638
3548,8.0,1,0,0,0,0,0,0,1,0,0,1,0,0,99.53616183352867
3549,9.0,1,0,0,0,0,0,0,1,0,0,1,0,0,102.77846212804093
3550,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,106.02076242255319
3551,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,109.26306271706548
3552,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,112.50536301157774
3553,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,115.74766330609
3554,14.0,1,0,0,0,0,0,0,1,0,0,1,0,0,118.98996360060227
3555,15.0,1,0,0,0,0,0,0,1,0,0,1,0,0,89.78049049271843
3556,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,93.02279078723069
3557,12.0,0,0,0,0,1,0,0,1,0,0,1,0,0,96.26509108174298
3558,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,99.50739137625524
3559,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,102.7496916707675
3560,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,80.05358960918161
3561,8.0,0,1,0,0,1,0,0,1,0,0,1,0,0,83.29588990369389
3562,9.0,0,1,0,0,1,0,0,1,0,0,1,0,0,86.53819019820617
3563,10.0,0,1,0,0,1,0,0,1,0,0,1,0,0,89.78049049271843
3564,11.0,0,1,0,0,1,0,0,1,0,0,1,0,0,93.02279078723069
3565,12.0,0,1,0,0,1,0,0,1,0,0,1,0,0,96.26509108174298
3566,13.0,0,1,0,0,1,0,0,1,0,0,1,0,0,99.50739137625524
3567,14.0,0,1,0,0,1,0,0,1,0,0,1,0,0,102.7496916707675
3568,15.0,0,1,0,0,1,0,0,1,0,0,1,0,0,98.32483593228957
3569,8.0,1,0,0,0,1,0,0,1,0,0,1,0,0,101.56713622680186
3570,9.0,1,0,0,0,1,0,0,1,0,0,1,0,0,104.80943652131413
3571,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0,108.05173681582639
3572,11.0,1,0,0,0,1,0,0,1,0,0,1,0,0,111.29403711033868
3573,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0,114.53633740485094
3574,13.0,1,0,0,0,1,0,0,1,0,0,1,0,0,117.7786376993632
3575,14.0,1,0,0,0,1,0,0,1,0,0,1,0,0,121.02093799387546
3576,15.0,1,0,0,0,1,0,0,1,0,0,1,0,0,76.4829705583814
3577,8.0,0,0,0,1,0,0,0,1,0,0,1,0,0,79.72527085289367
3578,9.0,0,0,0,1,0,0,0,1,0,0,1,0,0,82.96757114740595
3579,10.0,0,0,0,1,0,0,0,1,0,0,1,0,0,86.20987144191821
3580,11.0,0,0,0,1,0,0,0,1,0,0,1,0,0,89.45217173643049
3581,12.0,0,0,0,1,0,0,0,1,0,0,1,0,0,92.69447203094276
3582,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,95.93677232545502
3583,14.0,0,0,0,1,0,0,0,1,0,0,1,0,0,99.17907261996729
3584,15.0,0,0,0,1,0,0,0,1,0,0,1,0,0,76.4829705583814
3585,8.0,0,1,0,1,0,0,0,1,0,0,1,0,0,79.72527085289367
3586,9.0,0,1,0,1,0,0,0,1,0,0,1,0,0,82.96757114740595
3587,10.0,0,1,0,1,0,0,0,1,0,0,1,0,0,86.20987144191821
3588,11.0,0,1,0,1,0,0,0,1,0,0,1,0,0,89.45217173643049
3589,12.0,0,1,0,1,0,0,0,1,0,0,1,0,0,92.69447203094276
3590,13.0,0,1,0,1,0,0,0,1,0,0,1,0,0,95.93677232545502
3591,14.0,0,1,0,1,0,0,0,1,0,0,1,0,0,99.17907261996729
3592,15.0,0,1,0,1,0,0,0,1,0,0,1,0,0,94.75421688148936
3593,8.0,1,0,0,1,0,0,0,1,0,0,1,0,0,97.99651717600165
3594,9.0,1,0,0,1,0,0,0,1,0,0,1,0,0,101.23881747051391
3595,10.0,1,0,0,1,0,0,0,1,0,0,1,0,0,104.48111776502617
3596,11.0,1,0,0,1,0,0,0,1,0,0,1,0,0,107.72341805953846
3597,12.0,1,0,0,1,0,0,0,1,0,0,1,0,0,110.96571835405072
3598,13.0,1,0,0,1,0,0,0,1,0,0,1,0,0,114.20801864856298
3599,14.0,1,0,0,1,0,0,0,1,0,0,1,0,0,117.45031894307525
3600,15.0,1,0,0,1,0,0,0,1,0,0,1,0,0,78.5139449516546
3601,8.0,0,0,0,1,1,0,0,1,0,0,1,0,0,81.75624524616687
3602,9.0,0,0,0,1,1,0,0,1,0,0,1,0,0,84.99854554067915
3603,10.0,0,0,0,1,1,0,0,1,0,0,1,0,0,88.24084583519141
3604,11.0,0,0,0,1,1,0,0,1,0,0,1,0,0,91.48314612970367
3605,12.0,0,0,0,1,1,0,0,1,0,0,1,0,0,94.72544642421596
3606,13.0,0,0,0,1,1,0,0,1,0,0,1,0,0,97.96774671872822
3607,14.0,0,0,0,1,1,0,0,1,0,0,1,0,0,101.21004701324048
3608,15.0,0,0,0,1,1,0,0,1,0,0,1,0,0,78.5139449516546
3609,8.0,0,1,0,1,1,0,0,1,0,0,1,0,0,81.75624524616687
3610,9.0,0,1,0,1,1,0,0,1,0,0,1,0,0,84.99854554067915
3611,10.0,0,1,0,1,1,0,0,1,0,0,1,0,0,88.24084583519141
3612,11.0,0,1,0,1,1,0,0,1,0,0,1,0,0,91.48314612970367
3613,12.0,0,1,0,1,1,0,0,1,0,0,1,0,0,94.72544642421596
3614,13.0,0,1,0,1,1,0,0,1,0,0,1,0,0,97.96774671872822
3615,14.0,0,1,0,1,1,0,0,1,0,0,1,0,0,101.21004701324048
3616,15.0,0,1,0,1,1,0,0,1,0,0,1,0,0,96.78519127476255
3617,8.0,1,0,0,1,1,0,0,1,0,0,1,0,0,100.02749156927484
3618,9.0,1,0,0,1,1,0,0,1,0,0,1,0,0,103.2697918637871
3619,10.0,1,0,0,1,1,0,0,1,0,0,1,0,0,106.51209215829937
3620,11.0,1,0,0,1,1,0,0,1,0,0,1,0,0,109.75439245281166
3621,12.0,1,0,0,1,1,0,0,1,0,0,1,0,0,112.99669274732392
3622,13.0,1,0,0,1,1,0,0,1,0,0,1,0,0,116.23899304183618
3623,14.0,1,0,0,1,1,0,0,1,0,0,1,0,0,119.48129333634844
3624,15.0,1,0,0,1,1,0,0,1,0,0,1,0,0,82.28072017249191
3625,11.0,0,1,1,0,0,0,0,1,0,0,1,0,0,85.52302046700419
3626,12.0,0,1,1,0,0,0,0,1,0,0,1,0,0,88.76532076151646
3627,13.0,0,1,1,0,0,0,0,1,0,0,1,0,0,94.06736590657533
3628,9.0,1,0,1,0,0,0,0,1,0,0,1,0,0,97.30966620108762
3629,10.0,1,0,1,0,0,0,0,1,0,0,1,0,0,78.02261521590842
3630,8.0,0,0,0,0,0,0,0,1,0,0,1,0,1,100.7187172774943
3631,15.0,0,0,0,0,0,0,0,1,0,0,1,0,1,78.02261521590842
3632,8.0,0,1,0,0,0,0,0,1,0,0,1,0,1,81.26491551042069
3633,9.0,0,1,0,0,0,0,0,1,0,0,1,0,1,84.50721580493297
3634,10.0,0,1,0,0,0,0,0,1,0,0,1,0,1,87.74951609944523
3635,11.0,0,1,0,0,0,0,0,1,0,0,1,0,1,90.99181639395749
3636,12.0,0,1,0,0,0,0,0,1,0,0,1,0,1,94.23411668846978
3637,13.0,0,1,0,0,0,0,0,1,0,0,1,0,1,97.47641698298204
3638,14.0,0,1,0,0,0,0,0,1,0,0,1,0,1,100.7187172774943
3639,15.0,0,1,0,0,0,0,0,1,0,0,1,0,1,115.74766330609
3640,14.0,1,0,0,0,0,0,0,1,0,0,1,0,1,118.98996360060227
3641,15.0,1,0,0,0,0,0,0,1,0,0,1,0,1,80.05358960918161
3642,8.0,0,0,0,0,1,0,0,1,0,0,1,0,1,83.29588990369389
3643,9.0,0,0,0,0,1,0,0,1,0,0,1,0,1,86.53819019820617
3644,10.0,0,0,0,0,1,0,0,1,0,0,1,0,1,96.26509108174298
3645,13.0,0,0,0,0,1,0,0,1,0,0,1,0,1,99.50739137625524
3646,14.0,0,0,0,0,1,0,0,1,0,0,1,0,1,102.7496916707675
3647,15.0,0,0,0,0,1,0,0,1,0,0,1,0,1,80.05358960918161
3648,8.0,0,1,0,0,1,0,0,1,0,0,1,0,1,83.29588990369389
3649,9.0,0,1,0,0,1,0,0,1,0,0,1,0,1,86.53819019820617
3650,10.0,0,1,0,0,1,0,0,1,0,0,1,0,1,89.78049049271843
3651,11.0,0,1,0,0,1,0,0,1,0,0,1,0,1,93.02279078723069
3652,12.0,0,1,0,0,1,0,0,1,0,0,1,0,1,96.26509108174298
3653,13.0,0,1,0,0,1,0,0,1,0,0,1,0,1,99.50739137625524
3654,14.0,0,1,0,0,1,0,0,1,0,0,1,0,1,102.7496916707675
3655,15.0,0,1,0,0,1,0,0,1,0,0,1,0,1,98.32483593228957
3656,8.0,1,0,0,0,1,0,0,1,0,0,1,0,1,101.56713622680186
3657,9.0,1,0,0,0,1,0,0,1,0,0,1,0,1,104.80943652131413
3658,10.0,1,0,0,0,1,0,0,1,0,0,1,0,1,108.05173681582639
3659,11.0,1,0,0,0,1,0,0,1,0,0,1,0,1,111.29403711033868
3660,12.0,1,0,0,0,1,0,0,1,0,0,1,0,1,114.53633740485094
3661,13.0,1,0,0,0,1,0,0,1,0,0,1,0,1,117.7786376993632
3662,14.0,1,0,0,0,1,0,0,1,0,0,1,0,1,121.02093799387546
3663,15.0,1,0,0,0,1,0,0,1,0,0,1,0,1,76.4829705583814
3664,8.0,0,0,0,1,0,0,0,1,0,0,1,0,1,79.72527085289367
3665,9.0,0,0,0,1,0,0,0,1,0,0,1,0,1,82.96757114740595
3666,10.0,0,0,0,1,0,0,0,1,0,0,1,0,1,86.20987144191821
3667,11.0,0,0,0,1,0,0,0,1,0,0,1,0,1,89.45217173643049
3668,12.0,0,0,0,1,0,0,0,1,0,0,1,0,1,92.69447203094276
3669,13.0,0,0,0,1,0,0,0,1,0,0,1,0,1,95.93677232545502
3670,14.0,0,0,0,1,0,0,0,1,0,0,1,0,1,99.17907261996729
3671,15.0,0,0,0,1,0,0,0,1,0,0,1,0,1,76.4829705583814
3672,8.0,0,1,0,1,0,0,0,1,0,0,1,0,1,79.72527085289367
3673,9.0,0,1,0,1,0,0,0,1,0,0,1,0,1,82.96757114740595
3674,10.0,0,1,0,1,0,0,0,1,0,0,1,0,1,86.20987144191821
3675,11.0,0,1,0,1,0,0,0,1,0,0,1,0,1,89.45217173643049
3676,12.0,0,1,0,1,0,0,0,1,0,0,1,0,1,92.69447203094276
3677,13.0,0,1,0,1,0,0,0,1,0,0,1,0,1,95.93677232545502
3678,14.0,0,1,0,1,0,0,0,1,0,0,1,0,1,99.17907261996729
3679,15.0,0,1,0,1,0,0,0,1,0,0,1,0,1,94.75421688148936
3680,8.0,1,0,0,1,0,0,0,1,0,0,1,0,1,97.99651717600165
3681,9.0,1,0,0,1,0,0,0,1,0,0,1,0,1,101.23881747051391
3682,10.0,1,0,0,1,0,0,0,1,0,0,1,0,1,104.48111776502617
3683,11.0,1,0,0,1,0,0,0,1,0,0,1,0,1,107.72341805953846
3684,12.0,1,0,0,1,0,0,0,1,0,0,1,0,1,110.96571835405072
3685,13.0,1,0,0,1,0,0,0,1,0,0,1,0,1,114.20801864856298
3686,14.0,1,0,0,1,0,0,0,1,0,0,1,0,1,117.45031894307525
3687,15.0,1,0,0,1,0,0,0,1,0,0,1,0,1,91.48314612970367
3688,12.0,0,0,0,1,1,0,0,1,0,0,1,0,1,94.72544642421596
3689,13.0,0,0,0,1,1,0,0,1,0,0,1,0,1,101.21004701324048
3690,15.0,0,0,0,1,1,0,0,1,0,0,1,0,1,78.5139449516546
3691,8.0,0,1,0,1,1,0,0,1,0,0,1,0,1,81.75624524616687
3692,9.0,0,1,0,1,1,0,0,1,0,0,1,0,1,84.99854554067915
3693,10.0,0,1,0,1,1,0,0,1,0,0,1,0,1,88.24084583519141
3694,11.0,0,1,0,1,1,0,0,1,0,0,1,0,1,91.48314612970367
3695,12.0,0,1,0,1,1,0,0,1,0,0,1,0,1,94.72544642421596
3696,13.0,0,1,0,1,1,0,0,1,0,0,1,0,1,97.96774671872822
3697,14.0,0,1,0,1,1,0,0,1,0,0,1,0,1,101.21004701324048
3698,15.0,0,1,0,1,1,0,0,1,0,0,1,0,1,96.78519127476255
3699,8.0,1,0,0,1,1,0,0,1,0,0,1,0,1,106.51209215829937
3700,11.0,1,0,0,1,1,0,0,1,0,0,1,0,1,109.75439245281166
3701,12.0,1,0,0,1,1,0,0,1,0,0,1,0,1,112.99669274732392
3702,13.0,1,0,0,1,1,0,0,1,0,0,1,0,1,116.23899304183618
3703,14.0,1,0,0,1,1,0,0,1,0,0,1,0,1,119.48129333634844
3704,15.0,1,0,0,1,1,0,0,1,0,0,1,0,1,72.55381928895511
3705,8.0,0,0,1,0,0,0,0,1,0,0,1,0,1,75.79611958346737
3706,9.0,0,0,1,0,0,0,0,1,0,0,1,0,1,72.55381928895511
3707,8.0,0,1,1,0,0,0,0,1,0,0,1,0,1,75.79611958346737
3708,9.0,0,1,1,0,0,0,0,1,0,0,1,0,1,79.03841987797965
3709,10.0,0,1,1,0,0,0,0,1,0,0,1,0,1,82.28072017249191
3710,11.0,0,1,1,0,0,0,0,1,0,0,1,0,1,85.52302046700419
3711,12.0,0,1,1,0,0,0,0,1,0,0,1,0,1,88.76532076151646
3712,13.0,0,1,1,0,0,0,0,1,0,0,1,0,1,92.00762105602874
3713,14.0,0,1,1,0,0,0,0,1,0,0,1,0,1,95.249921350541
3714,15.0,0,1,1,0,0,0,0,1,0,0,1,0,1,97.30966620108762
3715,10.0,1,0,1,0,0,0,0,1,0,0,1,0,1,73.95451867537633
3716,8.0,0,0,0,0,0,0,0,1,0,0,1,1,0,77.1968189698886
3717,9.0,0,0,0,0,0,0,0,1,0,0,1,1,0,86.92371985342541
3718,12.0,0,0,0,0,0,0,0,1,0,0,1,1,0,96.65062073696222
3719,15.0,0,0,0,0,0,0,0,1,0,0,1,1,0,73.95451867537633
3720,8.0,0,1,0,0,0,0,0,1,0,0,1,1,0,77.1968189698886
3721,9.0,0,1,0,0,0,0,0,1,0,0,1,1,0,80.43911926440087
3722,10.0,0,1,0,0,0,0,0,1,0,0,1,1,0,83.68141955891315
3723,11.0,0,1,0,0,0,0,0,1,0,0,1,1,0,86.92371985342541
3724,12.0,0,1,0,0,0,0,0,1,0,0,1,1,0,90.16602014793769
3725,13.0,0,1,0,0,0,0,0,1,0,0,1,1,0,93.40832044244995
3726,14.0,0,1,0,0,0,0,0,1,0,0,1,1,0,96.65062073696222
3727,15.0,0,1,0,0,0,0,0,1,0,0,1,1,0,98.71036558750885
3728,10.0,1,0,0,0,0,0,0,1,0,0,1,1,0,101.95266588202111
3729,11.0,1,0,0,0,0,0,0,1,0,0,1,1,0,105.19496617653338
3730,12.0,1,0,0,0,0,0,0,1,0,0,1,1,0,108.43726647104565
3731,13.0,1,0,0,0,0,0,0,1,0,0,1,1,0,111.67956676555792
3732,14.0,1,0,0,0,0,0,0,1,0,0,1,1,0,114.92186706007017
3733,15.0,1,0,0,0,0,0,0,1,0,0,1,1,0,75.98549306864953
3734,8.0,0,0,0,0,1,0,0,1,0,0,1,1,0,79.2277933631618
3735,9.0,0,0,0,0,1,0,0,1,0,0,1,1,0,82.47009365767407
3736,10.0,0,0,0,0,1,0,0,1,0,0,1,1,0,85.71239395218635
3737,11.0,0,0,0,0,1,0,0,1,0,0,1,1,0,88.95469424669861
3738,12.0,0,0,0,0,1,0,0,1,0,0,1,1,0,92.19699454121088
3739,13.0,0,0,0,0,1,0,0,1,0,0,1,1,0,95.43929483572315
3740,14.0,0,0,0,0,1,0,0,1,0,0,1,1,0,98.68159513023542
3741,15.0,0,0,0,0,1,0,0,1,0,0,1,1,0,75.98549306864953
3742,8.0,0,1,0,0,1,0,0,1,0,0,1,1,0,79.2277933631618
3743,9.0,0,1,0,0,1,0,0,1,0,0,1,1,0,82.47009365767407
3744,10.0,0,1,0,0,1,0,0,1,0,0,1,1,0,85.71239395218635
3745,11.0,0,1,0,0,1,0,0,1,0,0,1,1,0,88.95469424669861
3746,12.0,0,1,0,0,1,0,0,1,0,0,1,1,0,92.19699454121088
3747,13.0,0,1,0,0,1,0,0,1,0,0,1,1,0,95.43929483572315
3748,14.0,0,1,0,0,1,0,0,1,0,0,1,1,0,98.68159513023542
3749,15.0,0,1,0,0,1,0,0,1,0,0,1,1,0,94.25673939175749
3750,8.0,1,0,0,0,1,0,0,1,0,0,1,1,0,97.49903968626977
3751,9.0,1,0,0,0,1,0,0,1,0,0,1,1,0,100.74133998078204
3752,10.0,1,0,0,0,1,0,0,1,0,0,1,1,0,103.9836402752943
3753,11.0,1,0,0,0,1,0,0,1,0,0,1,1,0,107.22594056980658
3754,12.0,1,0,0,0,1,0,0,1,0,0,1,1,0,110.46824086431884
3755,13.0,1,0,0,0,1,0,0,1,0,0,1,1,0,113.71054115883112
3756,14.0,1,0,0,0,1,0,0,1,0,0,1,1,0,116.95284145334337
3757,15.0,1,0,0,0,1,0,0,1,0,0,1,1,0,72.41487401784931
3758,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,75.65717431236158
3759,9.0,0,0,0,1,0,0,0,1,0,0,1,1,0,78.89947460687385
3760,10.0,0,0,0,1,0,0,0,1,0,0,1,1,0,82.14177490138613
3761,11.0,0,0,0,1,0,0,0,1,0,0,1,1,0,85.38407519589839
3762,12.0,0,0,0,1,0,0,0,1,0,0,1,1,0,88.62637549041067
3763,13.0,0,0,0,1,0,0,0,1,0,0,1,1,0,91.86867578492293
3764,14.0,0,0,0,1,0,0,0,1,0,0,1,1,0,95.1109760794352
3765,15.0,0,0,0,1,0,0,0,1,0,0,1,1,0,72.41487401784931
3766,8.0,0,1,0,1,0,0,0,1,0,0,1,1,0,75.65717431236158
3767,9.0,0,1,0,1,0,0,0,1,0,0,1,1,0,78.89947460687385
3768,10.0,0,1,0,1,0,0,0,1,0,0,1,1,0,82.14177490138613
3769,11.0,0,1,0,1,0,0,0,1,0,0,1,1,0,85.38407519589839
3770,12.0,0,1,0,1,0,0,0,1,0,0,1,1,0,88.62637549041067
3771,13.0,0,1,0,1,0,0,0,1,0,0,1,1,0,91.86867578492293
3772,14.0,0,1,0,1,0,0,0,1,0,0,1,1,0,95.1109760794352
3773,15.0,0,1,0,1,0,0,0,1,0,0,1,1,0,90.68612034095727
3774,8.0,1,0,0,1,0,0,0,1,0,0,1,1,0,93.92842063546955
3775,9.0,1,0,0,1,0,0,0,1,0,0,1,1,0,97.17072092998183
3776,10.0,1,0,0,1,0,0,0,1,0,0,1,1,0,100.41302122449409
3777,11.0,1,0,0,1,0,0,0,1,0,0,1,1,0,103.65532151900636
3778,12.0,1,0,0,1,0,0,0,1,0,0,1,1,0,106.89762181351863
3779,13.0,1,0,0,1,0,0,0,1,0,0,1,1,0,110.1399221080309
3780,14.0,1,0,0,1,0,0,0,1,0,0,1,1,0,113.38222240254316
3781,15.0,1,0,0,1,0,0,0,1,0,0,1,1,0,74.44584841112251
3782,8.0,0,0,0,1,1,0,0,1,0,0,1,1,0,77.68814870563477
3783,9.0,0,0,0,1,1,0,0,1,0,0,1,1,0,84.17274929465933
3784,11.0,0,0,0,1,1,0,0,1,0,0,1,1,0,87.41504958917159
3785,12.0,0,0,0,1,1,0,0,1,0,0,1,1,0,90.65734988368386
3786,13.0,0,0,0,1,1,0,0,1,0,0,1,1,0,93.89965017819613
3787,14.0,0,0,0,1,1,0,0,1,0,0,1,1,0,97.1419504727084
3788,15.0,0,0,0,1,1,0,0,1,0,0,1,1,0,74.44584841112251
3789,8.0,0,1,0,1,1,0,0,1,0,0,1,1,0,77.68814870563477
3790,9.0,0,1,0,1,1,0,0,1,0,0,1,1,0,80.93044900014705
3791,10.0,0,1,0,1,1,0,0,1,0,0,1,1,0,84.17274929465933
3792,11.0,0,1,0,1,1,0,0,1,0,0,1,1,0,87.41504958917159
3793,12.0,0,1,0,1,1,0,0,1,0,0,1,1,0,90.65734988368386
3794,13.0,0,1,0,1,1,0,0,1,0,0,1,1,0,93.89965017819613
3795,14.0,0,1,0,1,1,0,0,1,0,0,1,1,0,97.1419504727084
3796,15.0,0,1,0,1,1,0,0,1,0,0,1,1,0,108.92859620679182
3797,13.0,1,0,0,1,1,0,0,1,0,0,1,1,0,112.1708965013041
3798,14.0,1,0,0,1,1,0,0,1,0,0,1,1,0,68.48572274842302
3799,8.0,0,0,1,0,0,0,0,1,0,0,1,1,0,84.69722422098437
3800,13.0,0,0,1,0,0,0,0,1,0,0,1,1,0,68.48572274842302
3801,8.0,0,1,1,0,0,0,0,1,0,0,1,1,0,71.72802304293528
3802,9.0,0,1,1,0,0,0,0,1,0,0,1,1,0,74.97032333744755
3803,10.0,0,1,1,0,0,0,0,1,0,0,1,1,0,78.21262363195981
3804,11.0,0,1,1,0,0,0,0,1,0,0,1,1,0,84.69722422098437
3805,13.0,0,1,1,0,0,0,0,1,0,0,1,1,0,86.75696907153099
3806,8.0,1,0,1,0,0,0,0,1,0,0,1,1,0,89.99926936604325
3807,9.0,1,0,1,0,0,0,0,1,0,0,1,1,0,96.48386995506779
3808,11.0,1,0,1,0,0,0,0,1,0,0,1,1,0,73.95451867537633
3809,8.0,0,0,0,0,0,0,0,1,0,0,1,1,1,86.92371985342541
3810,12.0,0,0,0,0,0,0,0,1,0,0,1,1,1,93.40832044244995
3811,14.0,0,0,0,0,0,0,0,1,0,0,1,1,1,96.65062073696222
3812,15.0,0,0,0,0,0,0,0,1,0,0,1,1,1,73.95451867537633
3813,8.0,0,1,0,0,0,0,0,1,0,0,1,1,1,77.1968189698886
3814,9.0,0,1,0,0,0,0,0,1,0,0,1,1,1,80.43911926440087
3815,10.0,0,1,0,0,0,0,0,1,0,0,1,1,1,83.68141955891315
3816,11.0,0,1,0,0,0,0,0,1,0,0,1,1,1,86.92371985342541
3817,12.0,0,1,0,0,0,0,0,1,0,0,1,1,1,90.16602014793769
3818,13.0,0,1,0,0,0,0,0,1,0,0,1,1,1,93.40832044244995
3819,14.0,0,1,0,0,0,0,0,1,0,0,1,1,1,96.65062073696222
3820,15.0,0,1,0,0,0,0,0,1,0,0,1,1,1,101.95266588202111
3821,11.0,1,0,0,0,0,0,0,1,0,0,1,1,1,105.19496617653338
3822,12.0,1,0,0,0,0,0,0,1,0,0,1,1,1,108.43726647104565
3823,13.0,1,0,0,0,0,0,0,1,0,0,1,1,1,111.67956676555792
