,0,1,2,3,target
2093,0,51,113,2022,2.8
2094,0,51,113,2023,2.8
2095,0,51,113,2024,3.4
2096,0,51,113,2025,3.4
2097,0,51,115,2018,3.1
2098,0,51,115,2020,4.1
2099,0,51,115,2022,3.5
2100,0,51,115,2023,3.5
2101,0,51,115,2024,2.4
2102,0,51,117,2018,8.2
2103,0,51,117,2019,8.2
2104,0,51,117,2020,3.5
2105,0,51,117,2021,3.5
2106,0,51,117,2022,2.8
2107,0,51,117,2023,2.8
2108,0,51,117,2024,1.7
2109,0,51,117,2025,1.7
2110,0,51,119,2020,2.8
2111,0,51,119,2023,12.2
2112,0,51,119,2024,3.4
2113,0,51,119,2025,3.4
2114,0,51,121,2018,8.6
2115,0,51,121,2019,8.6
2116,0,51,121,2020,6.4
2117,0,51,121,2021,6.4
2118,0,51,121,2022,4.7
2119,0,51,121,2023,4.7
2120,0,51,121,2024,7.9
2121,0,51,121,2025,7.9
2122,0,51,125,2019,6.9
2123,0,51,125,2023,5.1
2124,0,51,125,2024,2.0
2125,0,51,125,2025,2.0
2126,0,51,127,2018,2.0
2127,0,51,127,2019,1.7
2128,0,51,127,2021,1.0
2129,0,51,127,2022,3.7
2130,0,51,127,2023,3.7
2131,0,51,127,2024,1.2
2132,0,51,127,2025,1.2
2133,0,51,131,2022,7.9
2134,0,51,131,2025,9.5
2135,0,51,133,2018,2.5
2136,0,51,133,2019,2.6
2137,0,51,133,2021,1.9
2138,0,51,133,2023,10.3
2139,0,51,133,2024,24.6
2140,0,51,135,2020,2.7
2141,0,51,135,2023,15.9
2142,0,51,135,2024,15.4
2143,0,51,137,2018,6.0
2144,0,51,137,2019,7.3
2145,0,51,137,2020,5.8
2146,0,51,137,2021,5.8
2147,0,51,137,2022,2.8
2148,0,51,137,2023,2.8
2149,0,51,137,2024,10.8
2150,0,51,137,2025,10.8
2151,0,51,139,2018,11.7
2152,0,51,139,2019,9.8
2153,0,51,139,2020,9.1
2154,0,51,139,2021,9.1
2155,0,51,139,2022,11.3
2156,0,51,139,2023,11.3
2157,0,51,139,2024,6.8
2158,0,51,139,2025,6.8
2159,0,51,141,2018,5.6
2160,0,51,141,2019,5.1
2161,0,51,141,2020,5.7
2162,0,51,141,2021,5.7
2163,0,51,141,2022,6.5
2164,0,51,141,2023,6.5
2165,0,51,141,2024,4.8
2166,0,51,141,2025,4.8
2167,0,51,143,2018,3.4
2168,0,51,143,2019,3.4
2169,0,51,143,2020,5.8
2170,0,51,143,2021,5.8
2171,0,51,143,2022,3.5
2172,0,51,143,2023,3.5
2173,0,51,143,2024,7.4
2174,0,51,143,2025,7.4
2175,0,51,145,2018,6.8
2176,0,51,145,2021,4.6
2177,0,51,145,2022,5.3
2178,0,51,145,2023,5.3
2179,0,51,145,2024,5.8
2180,0,51,145,2025,5.8
2181,0,51,147,2018,5.7
2182,0,51,147,2019,5.5
2183,0,51,147,2020,2.7
2184,0,51,147,2021,2.7
2185,0,51,147,2022,2.8
2186,0,51,147,2024,4.2
2187,0,51,147,2025,4.2
2188,0,51,149,2018,3.4
2189,0,51,149,2019,3.4
2190,0,51,149,2020,3.9
2191,0,51,149,2021,3.9
2192,0,51,149,2022,2.0
2193,0,51,149,2024,8.1
2194,0,51,149,2025,8.1
2195,0,51,153,2018,25.1
2196,0,51,153,2019,25.3
2197,0,51,153,2020,17.3
2198,0,51,153,2021,17.3
2199,0,51,153,2022,28.2
2200,0,51,153,2023,28.2
2201,0,51,153,2024,38.5
2202,0,51,153,2025,38.5
2203,0,51,155,2018,9.0
2204,0,51,155,2019,7.0
2205,0,51,155,2020,9.8
2206,0,51,155,2021,9.8
2207,0,51,155,2022,5.4
2208,0,51,155,2023,5.4
2209,0,51,155,2024,11.8
2210,0,51,155,2025,11.8
2211,0,51,157,2018,8.4
2212,0,51,157,2019,8.4
2213,0,51,157,2021,2.8
2214,0,51,157,2025,16.7
2215,0,51,163,2018,4.2
2216,0,51,163,2019,3.9
2217,0,51,163,2020,3.0
2218,0,51,163,2021,3.4
2219,0,51,163,2022,5.7
2220,0,51,163,2023,5.7
2221,0,51,163,2024,4.3
2222,0,51,163,2025,4.3
2223,0,51,165,2018,9.2
2224,0,51,165,2019,9.6
2225,0,51,165,2020,8.9
2226,0,51,165,2021,8.9
2227,0,51,165,2022,10.0
2228,0,51,165,2023,10.0
2229,0,51,165,2024,7.7
2230,0,51,165,2025,7.7
2231,0,51,167,2018,7.5
2232,0,51,167,2019,7.5
2233,0,51,167,2020,3.7
2234,0,51,167,2021,3.7
2235,0,51,167,2022,4.6
2236,0,51,167,2023,4.6
2237,0,51,167,2024,2.6
2238,0,51,167,2025,2.6
2239,0,51,169,2018,3.9
2240,0,51,169,2019,3.9
2241,0,51,169,2020,3.0
2242,0,51,169,2021,3.0
2243,0,51,169,2022,3.5
2244,0,51,169,2023,3.5
2245,0,51,169,2024,11.7
2246,0,51,169,2025,11.7
2247,0,51,171,2018,10.5
2248,0,51,171,2019,8.8
2249,0,51,171,2020,8.2
2250,0,51,171,2021,8.2
2251,0,51,171,2022,11.0
2252,0,51,171,2023,11.0
2253,0,51,171,2024,7.1
2254,0,51,171,2025,7.1
2255,0,51,173,2018,4.3
2256,0,51,173,2019,4.7
2257,0,51,173,2020,4.7
2258,0,51,173,2021,4.7
2259,0,51,173,2022,4.3
2260,0,51,173,2023,4.3
2261,0,51,173,2024,9.4
2262,0,51,173,2025,9.4
2263,0,51,175,2020,5.6
2264,0,51,175,2023,7.8
2265,0,51,175,2024,5.7
2266,0,51,175,2025,5.7
2267,0,51,177,2018,18.6
2268,0,51,177,2019,17.5
2269,0,51,177,2020,14.6
2270,0,51,177,2021,14.6
2271,0,51,177,2022,15.6
2272,0,51,177,2023,15.6
2273,0,51,177,2024,34.2
2274,0,51,177,2025,34.2
2275,0,51,179,2018,16.0
2276,0,51,179,2019,15.9
2277,0,51,179,2020,18.8
2278,0,51,179,2021,18.8
2279,0,51,179,2022,16.5
2280,0,51,179,2023,16.5
2281,0,51,179,2024,23.7
2282,0,51,179,2025,23.7
2283,0,51,181,2021,6.2
2284,0,51,181,2022,5.7
2285,0,51,183,2021,4.1
2286,0,51,183,2023,15.8
2287,0,51,183,2025,3.0
2288,0,51,185,2018,10.0
2289,0,51,185,2019,9.7
2290,0,51,185,2020,12.6
2291,0,51,185,2021,12.6
2292,0,51,185,2022,18.6
2293,0,51,185,2023,18.6
2294,0,51,185,2024,20.3
2295,0,51,185,2025,20.3
2296,0,51,187,2018,11.8
2297,0,51,187,2019,11.8
2298,0,51,187,2020,11.8
2299,0,51,187,2021,11.8
2300,0,51,187,2022,26.1
2301,0,51,187,2023,26.1
2302,0,51,187,2024,14.3
2303,0,51,187,2025,14.3
2304,0,51,191,2018,4.2
2305,0,51,191,2019,4.2
2306,0,51,191,2020,10.4
2307,0,51,191,2021,10.6
2308,0,51,191,2022,4.4
2309,0,51,191,2023,4.4
2310,0,51,191,2024,2.4
2311,0,51,191,2025,2.4
2312,0,51,193,2018,4.0
2313,0,51,193,2019,4.0
2314,0,51,193,2020,12.1
2315,0,51,193,2022,10.8
2316,0,51,193,2023,10.8
2317,0,51,193,2024,13.8
2318,0,51,193,2025,13.8
2319,0,51,195,2018,13.3
2320,0,51,195,2019,13.3
2321,0,51,195,2020,18.4
2322,0,51,195,2021,18.4
2323,0,51,195,2022,6.5
2324,0,51,195,2023,6.5
2325,0,51,195,2024,5.8
2326,0,51,195,2025,5.8
2327,0,51,197,2018,14.1
2328,0,51,197,2019,14.1
2329,0,51,197,2020,13.1
2330,0,51,197,2021,13.1
2331,0,51,197,2022,11.6
2332,0,51,197,2023,11.6
2333,0,51,197,2024,9.9
2334,0,51,197,2025,9.9
2335,0,51,199,2018,5.5
2336,0,51,199,2019,5.7
2337,0,51,199,2020,4.8
2338,0,51,199,2021,4.8
2339,0,51,199,2022,5.5
2340,0,51,199,2023,5.5
2341,0,51,199,2024,3.6
2342,0,51,199,2025,3.6
2343,0,51,510,2018,4.8
2344,0,51,510,2021,1.9
2345,0,51,510,2024,4.0
2346,0,51,510,2025,4.0
2347,0,51,520,2018,3.0
2348,0,51,520,2021,3.0
2349,0,51,520,2025,12.8
2350,0,51,530,2018,4.1
2351,0,51,530,2021,4.1
2352,0,51,530,2024,10.7
2353,0,51,540,2018,4.0
2354,0,51,540,2021,3.9
2355,0,51,540,2022,11.5
2356,0,51,540,2024,8.8
2357,0,51,540,2025,8.8
2358,0,51,550,2018,5.9
2359,0,51,550,2019,8.3
2360,0,51,550,2021,11.5
2361,0,51,550,2022,3.9
2362,0,51,550,2024,3.3
2363,0,51,550,2025,3.3
2364,0,51,570,2018,1.7
2365,0,51,570,2021,2.8
2366,0,51,570,2024,6.1
2367,0,51,570,2025,6.1
2368,0,51,590,2018,7.7
2369,0,51,590,2021,7.7
2370,0,51,590,2025,5.5
2371,0,51,600,2018,1.7
2372,0,51,600,2020,1.8
2373,0,51,600,2021,1.8
2374,0,51,600,2024,6.3
2375,0,51,600,2025,6.3
2376,0,51,610,2018,3.9
2377,0,51,620,2022,5.0
2378,0,51,620,2024,97.0
2379,0,51,630,2018,3.6
2380,0,51,630,2021,5.6
2381,0,51,630,2024,3.1
2382,0,51,630,2025,3.1
2383,0,51,640,2018,7.3
2384,0,51,650,2018,6.6
2385,0,51,650,2021,7.0
2386,0,51,650,2023,4.4
2387,0,51,650,2024,2.0
2388,0,51,650,2025,2.0
2389,0,51,660,2018,3.6
2390,0,51,660,2021,3.7
2391,0,51,660,2025,13.0
2392,0,51,670,2022,1.5
2393,0,51,680,2018,4.0
2394,0,51,680,2021,5.3
2395,0,51,680,2024,5.1
2396,0,51,680,2025,5.1
2397,0,51,683,2023,5.2
2398,0,51,683,2024,1.0
2399,0,51,690,2018,8.3
2400,0,51,690,2021,10.9
2401,0,51,690,2025,8.8
2402,0,51,700,2018,9.1
2403,0,51,700,2020,15.5
2404,0,51,700,2021,15.5
2405,0,51,700,2022,3.0
2406,0,51,700,2024,4.1
2407,0,51,700,2025,4.1
2408,0,51,710,2018,3.5
2409,0,51,710,2021,10.8
2410,0,51,710,2022,1.7
2411,0,51,710,2023,1.7
2412,0,51,710,2024,8.6
2413,0,51,710,2025,8.6
2414,0,51,730,2018,1.8
2415,0,51,730,2021,2.8
2416,0,51,735,2018,2.2
2417,0,51,740,2018,1.2
2418,0,51,740,2020,4.6
2419,0,51,740,2021,4.6
2420,0,51,740,2022,1.3
2421,0,51,740,2023,1.3
2422,0,51,740,2024,6.9
2423,0,51,740,2025,6.9
2424,0,51,750,2018,3.7
2425,0,51,750,2021,4.3
2426,0,51,750,2022,2.2
2427,0,51,750,2025,9.6
2428,0,51,760,2018,7.7
2429,0,51,760,2020,23.0
2430,0,51,760,2021,23.0
2431,0,51,760,2022,3.8
2432,0,51,760,2024,6.1
2433,0,51,760,2025,6.1
2434,0,51,770,2018,7.9
2435,0,51,770,2019,7.7
2436,0,51,770,2020,14.7
2437,0,51,770,2021,14.7
2438,0,51,770,2022,7.5
2439,0,51,770,2023,7.5
2440,0,51,770,2024,9.7
2441,0,51,770,2025,9.7
2442,0,51,775,2018,6.7
2443,0,51,775,2021,6.7
2444,0,51,775,2025,5.3
2445,0,51,790,2018,7.4
2446,0,51,790,2021,6.7
2447,0,51,800,2018,12.1
2448,0,51,800,2021,13.6
2449,0,51,800,2022,2.6
2450,0,51,800,2023,2.6
2451,0,51,800,2024,18.1
2452,0,51,800,2025,18.1
2453,0,51,810,2018,6.7
2454,0,51,810,2019,11.5
2455,0,51,810,2021,15.4
2456,0,51,810,2022,3.1
2457,0,51,810,2024,24.9
2458,0,51,810,2025,24.9
2459,0,51,820,2018,5.4
2460,0,51,820,2021,1.9
2461,0,51,820,2025,35.3
2462,0,51,830,2022,3.6
2463,0,51,840,2018,3.5
2464,0,51,840,2020,16.0
2465,0,51,840,2021,16.0
2466,0,51,840,2022,3.1
2467,0,51,840,2024,2.4
2468,0,51,840,2025,2.4
2469,0,54,1,2024,11.2
2470,0,54,3,2018,12.8
2471,0,54,3,2019,12.8
2472,0,54,3,2020,13.5
2473,0,54,3,2021,13.5
2474,0,54,3,2022,6.6
2475,0,54,3,2023,6.6
2476,0,54,3,2024,16.0
2477,0,54,3,2025,16.0
2478,0,54,5,2018,4.6
2479,0,54,7,2019,4.2
2480,0,54,7,2022,3.3
2481,0,54,7,2024,23.5
2482,0,54,9,2020,2.6
2483,0,54,11,2019,1.0
2484,0,54,11,2020,2.4
2485,0,54,11,2021,2.4
2486,0,54,11,2022,6.1
2487,0,54,11,2023,6.1
2488,0,54,11,2024,7.2
2489,0,54,11,2025,7.2
2490,0,54,13,2020,2.8
2491,0,54,17,2020,2.8
2492,0,54,17,2023,6.5
2493,0,54,19,2018,6.3
2494,0,54,19,2023,7.5
2495,0,54,19,2024,2.4
2496,0,54,21,2019,2.4
2497,0,54,21,2023,5.3
2498,0,54,21,2024,1.1
2499,0,54,23,2024,2.2
2500,0,54,25,2023,2.3
2501,0,54,25,2024,2.2
2502,0,54,25,2025,2.2
2503,0,54,27,2020,1.8
2504,0,54,27,2021,1.8
2505,0,54,27,2023,4.1
2506,0,54,27,2024,3.0
2507,0,54,27,2025,3.0
2508,0,54,29,2018,3.3
2509,0,54,29,2019,3.2
2510,0,54,29,2021,3.3
2511,0,54,29,2023,2.5
2512,0,54,29,2024,1.5
2513,0,54,29,2025,1.5
2514,0,54,31,2018,2.0
2515,0,54,31,2020,2.4
2516,0,54,31,2023,1.7
2517,0,54,33,2018,1.0
2518,0,54,33,2020,1.0
2519,0,54,33,2022,1.8
2520,0,54,33,2023,1.8
2521,0,54,33,2024,21.6
2522,0,54,33,2025,21.6
2523,0,54,35,2018,1.0
2524,0,54,35,2022,2.0
2525,0,54,35,2023,2.0
2526,0,54,35,2025,21.3
2527,0,54,37,2022,9.3
2528,0,54,37,2024,37.9
2529,0,54,37,2025,37.9
2530,0,54,39,2018,1.9
2531,0,54,39,2019,1.9
2532,0,54,39,2020,1.9
2533,0,54,39,2021,1.9
2534,0,54,39,2022,7.0
2535,0,54,39,2023,7.0
2536,0,54,39,2024,26.8
2537,0,54,39,2025,26.8
2538,0,54,41,2019,1.0
2539,0,54,41,2020,1.0
2540,0,54,41,2022,2.1
2541,0,54,41,2023,2.1
2542,0,54,45,2018,1.0
2543,0,54,45,2020,1.1
2544,0,54,45,2021,1.1
2545,0,54,45,2022,3.1
2546,0,54,45,2024,5.1
2547,0,54,45,2025,5.1
2548,0,54,47,2018,1.0
2549,0,54,47,2020,1.3
2550,0,54,47,2022,4.6
2551,0,54,47,2023,4.6
2552,0,54,47,2024,4.8
2553,0,54,49,2019,1.1
2554,0,54,49,2020,1.1
2555,0,54,49,2021,1.1
2556,0,54,49,2022,3.1
2557,0,54,49,2023,3.1
2558,0,54,49,2024,3.6
2559,0,54,49,2025,3.6
2560,0,54,51,2018,1.1
2561,0,54,51,2019,1.1
2562,0,54,51,2020,1.1
2563,0,54,51,2021,1.1
2564,0,54,51,2022,3.9
2565,0,54,51,2024,5.1
2566,0,54,51,2025,5.1
2567,0,54,53,2019,3.7
2568,0,54,53,2024,2.0
2569,0,54,55,2018,4.0
2570,0,54,55,2019,4.0
2571,0,54,55,2020,1.9
2572,0,54,55,2021,1.9
2573,0,54,55,2022,3.8
2574,0,54,55,2023,3.8
2575,0,54,55,2024,1.8
2576,0,54,55,2025,1.8
2577,0,54,57,2018,1.4
2578,0,54,57,2019,1.4
2579,0,54,57,2024,3.3
2580,0,54,57,2025,3.3
2581,0,54,59,2018,1.0
2582,0,54,59,2020,1.0
2583,0,54,59,2021,1.0
2584,0,54,63,2019,1.5
2585,0,54,63,2024,2.4
2586,0,54,65,2019,8.5
2587,0,54,65,2020,6.6
2588,0,54,65,2022,2.5
2589,0,54,65,2024,17.3
2590,0,54,65,2025,17.3
2591,0,54,67,2018,15.3
2592,0,54,67,2022,2.8
2593,0,54,67,2023,2.8
2594,0,54,67,2024,19.6
2595,0,54,67,2025,19.6
2596,0,54,69,2018,5.9
2597,0,54,69,2020,4.8
2598,0,54,69,2021,4.8
2599,0,54,69,2022,2.1
2600,0,54,69,2023,2.1
2601,0,54,69,2024,5.1
2602,0,54,69,2025,5.1
2603,0,54,71,2019,4.2
2604,0,54,75,2018,1.2
2605,0,54,75,2019,1.2
2606,0,54,77,2018,1.1
2607,0,54,77,2023,2.4
2608,0,54,79,2024,11.2
2609,0,54,79,2025,11.2
2610,0,54,81,2018,2.3
2611,0,54,81,2019,2.3
2612,0,54,81,2020,2.4
2613,0,54,81,2022,8.4
2614,0,54,81,2023,8.4
2615,0,54,81,2024,12.8
2616,0,54,81,2025,12.8
2617,0,54,83,2024,7.3
2618,0,54,87,2018,1.8
2619,0,54,87,2019,1.8
2620,0,54,87,2020,2.5
2621,0,54,93,2022,1.3
2622,0,54,97,2018,1.4
2623,0,54,97,2019,1.5
2624,0,54,97,2021,2.2
2625,0,54,97,2022,1.0
2626,0,54,99,2018,1.0
2627,0,54,99,2021,1.0
2628,0,54,99,2024,30.1
2629,0,54,99,2025,30.1
2630,0,54,101,2021,1.0
2631,0,54,107,2018,1.0
2632,0,54,107,2019,1.0
2633,0,54,107,2020,1.2
2634,0,54,107,2021,1.2
2635,0,54,107,2022,12.6
2636,0,54,107,2023,12.6
2637,0,54,107,2024,17.8
2638,0,54,107,2025,17.8
2639,1,21,1,2018,37.1
2640,1,21,1,2019,37.1
2641,1,21,1,2020,22.4
2642,1,21,1,2021,24.7
2643,1,21,1,2022,36.0
2644,1,21,1,2023,36.0
2645,1,21,1,2024,23.3
2646,1,21,1,2025,23.3
2647,1,21,3,2018,79.7
2648,1,21,3,2019,79.7
2649,1,21,3,2020,88.8
2650,1,21,3,2021,88.8
2651,1,21,3,2022,97.9
2652,1,21,3,2023,97.9
2653,1,21,3,2024,82.2
2654,1,21,3,2025,82.2
2655,1,21,5,2018,13.8
2656,1,21,5,2019,13.8
2657,1,21,5,2020,7.4
2658,1,21,5,2021,7.0
2659,1,21,5,2022,52.1
2660,1,21,5,2023,51.8
2661,1,21,5,2024,3.9
2662,1,21,5,2025,3.9
2663,1,21,7,2018,4.6
2664,1,21,7,2019,4.8
2665,1,21,7,2020,5.4
2666,1,21,7,2021,5.4
2667,1,21,9,2018,75.7
2668,1,21,9,2019,68.7
2669,1,21,9,2020,59.3
2670,1,21,9,2021,57.0
2671,1,21,9,2022,42.6
2672,1,21,9,2023,42.6
2673,1,21,9,2024,40.9
2674,1,21,9,2025,40.9
2675,1,21,11,2018,40.9
2676,1,21,11,2019,40.9
2677,1,21,11,2020,40.9
2678,1,21,11,2021,40.9
2679,1,21,11,2022,39.1
2680,1,21,11,2023,41.9
2681,1,21,11,2024,63.9
2682,1,21,11,2025,63.9
2683,1,21,13,2018,129.5
2684,1,21,13,2019,131.6
2685,1,21,13,2020,142.9
2686,1,21,13,2021,142.9
2687,1,21,13,2022,307.4
2688,1,21,13,2023,342.5
2689,1,21,13,2024,271.0
2690,1,21,13,2025,271.0
2691,1,21,15,2018,65.3
2692,1,21,15,2019,64.5
2693,1,21,15,2020,64.2
2694,1,21,15,2021,60.0
2695,1,21,15,2022,113.7
2696,1,21,15,2023,109.6
2697,1,21,15,2024,45.3
2698,1,21,15,2025,45.3
2699,1,21,17,2018,42.5
2700,1,21,17,2019,42.5
2701,1,21,17,2020,65.4
2702,1,21,17,2021,60.4
2703,1,21,17,2022,41.3
2704,1,21,17,2023,41.3
2705,1,21,17,2024,24.7
2706,1,21,17,2025,24.7
2707,1,21,19,2018,170.2
2708,1,21,19,2019,155.0
2709,1,21,19,2020,143.9
2710,1,21,19,2021,139.6
2711,1,21,19,2022,127.8
2712,1,21,19,2023,127.8
2713,1,21,19,2024,120.6
2714,1,21,19,2025,120.6
2715,1,21,21,2018,39.0
2716,1,21,21,2019,39.0
2717,1,21,21,2020,33.4
2718,1,21,21,2021,33.4
2719,1,21,21,2022,24.0
2720,1,21,21,2023,21.7
2721,1,21,21,2024,18.7
2722,1,21,21,2025,18.7
2723,1,21,23,2018,31.2
2724,1,21,23,2019,28.8
2725,1,21,23,2020,38.7
2726,1,21,23,2021,38.7
2727,1,21,23,2022,10.7
2728,1,21,23,2024,5.1
2729,1,21,25,2018,53.1
2730,1,21,25,2019,53.1
2731,1,21,25,2020,50.9
2732,1,21,25,2021,49.6
2733,1,21,25,2022,25.0
2734,1,21,25,2023,25.0
2735,1,21,25,2024,26.7
2736,1,21,25,2025,26.7
2737,1,21,27,2018,7.5
2738,1,21,27,2019,7.8
2739,1,21,27,2020,6.6
2740,1,21,27,2021,6.9
2741,1,21,27,2022,19.7
2742,1,21,27,2023,19.7
2743,1,21,27,2024,21.8
2744,1,21,27,2025,21.8
2745,1,21,29,2018,90.2
2746,1,21,29,2019,82.2
2747,1,21,29,2020,68.6
2748,1,21,29,2021,64.2
2749,1,21,29,2022,86.3
2750,1,21,29,2023,82.9
2751,1,21,29,2024,33.0
2752,1,21,29,2025,33.0
2753,1,21,31,2018,9.4
2754,1,21,31,2019,9.4
2755,1,21,31,2020,6.1
2756,1,21,31,2021,6.1
2757,1,21,31,2022,12.6
2758,1,21,31,2023,12.6
2759,1,21,31,2024,11.4
2760,1,21,31,2025,11.4
2761,1,21,33,2018,24.2
2762,1,21,33,2019,24.4
2763,1,21,33,2020,26.1
2764,1,21,33,2021,24.0
2765,1,21,33,2022,16.8
2766,1,21,33,2023,16.8
2767,1,21,33,2024,17.2
2768,1,21,33,2025,17.2
2769,1,21,35,2018,17.1
2770,1,21,35,2019,16.3
2771,1,21,35,2020,15.1
2772,1,21,35,2021,14.5
2773,1,21,35,2022,20.1
2774,1,21,35,2023,20.1
2775,1,21,35,2024,20.7
2776,1,21,35,2025,20.7
2777,1,21,37,2018,93.2
2778,1,21,37,2019,93.2
2779,1,21,37,2020,81.3
2780,1,21,37,2021,81.3
2781,1,21,37,2022,95.8
2782,1,21,37,2023,95.8
2783,1,21,37,2024,79.8
2784,1,21,37,2025,79.8
2785,1,21,39,2018,10.1
2786,1,21,39,2020,24.7
2787,1,21,39,2022,22.0
2788,1,21,39,2023,22.0
2789,1,21,41,2018,59.2
2790,1,21,41,2019,59.2
2791,1,21,41,2020,39.7
2792,1,21,41,2021,37.9
2793,1,21,41,2022,29.4
2794,1,21,41,2023,29.4
2795,1,21,41,2024,19.4
2796,1,21,41,2025,19.4
2797,1,21,43,2018,239.9
2798,1,21,43,2019,239.9
2799,1,21,43,2020,91.2
2800,1,21,43,2021,91.2
2801,1,21,43,2022,95.3
2802,1,21,43,2023,95.3
2803,1,21,43,2024,69.7
2804,1,21,43,2025,69.7
2805,1,21,45,2018,37.0
2806,1,21,45,2019,37.0
2807,1,21,45,2020,26.1
2808,1,21,45,2021,26.1
2809,1,21,45,2022,36.3
2810,1,21,45,2023,36.3
2811,1,21,45,2024,27.0
2812,1,21,45,2025,27.0
2813,1,21,47,2018,121.5
2814,1,21,47,2019,121.5
2815,1,21,47,2020,48.9
2816,1,21,47,2021,48.9
2817,1,21,47,2022,75.0
2818,1,21,47,2023,74.0
2819,1,21,47,2024,39.8
2820,1,21,47,2025,39.8
2821,1,21,49,2018,66.2
2822,1,21,49,2019,66.2
2823,1,21,49,2020,69.0
2824,1,21,49,2021,87.3
2825,1,21,49,2022,104.2
2826,1,21,49,2023,104.2
2827,1,21,49,2024,71.4
2828,1,21,49,2025,71.4
2829,1,21,51,2018,94.0
2830,1,21,51,2019,94.0
2831,1,21,51,2020,94.8
2832,1,21,51,2021,90.2
2833,1,21,51,2022,76.0
2834,1,21,51,2023,76.0
2835,1,21,51,2024,57.3
2836,1,21,51,2025,57.3
2837,1,21,53,2018,7.0
2838,1,21,53,2019,7.5
2839,1,21,53,2020,14.8
2840,1,21,53,2021,14.8
2841,1,21,53,2022,26.2
2842,1,21,53,2023,27.2
2843,1,21,53,2024,20.0
2844,1,21,53,2025,20.0
2845,1,21,55,2018,8.2
2846,1,21,55,2019,8.2
2847,1,21,55,2020,15.2
2848,1,21,55,2021,15.4
2849,1,21,55,2022,8.2
2850,1,21,55,2023,8.2
2851,1,21,55,2024,6.7
2852,1,21,57,2018,7.0
2853,1,21,57,2019,7.0
2854,1,21,57,2020,28.6
2855,1,21,57,2021,29.8
2856,1,21,57,2022,11.0
2857,1,21,57,2023,11.0
2858,1,21,57,2024,5.2
2859,1,21,57,2025,5.2
2860,1,21,59,2018,36.0
2861,1,21,59,2019,36.0
2862,1,21,59,2020,45.8
2863,1,21,59,2021,48.2
2864,1,21,59,2022,45.6
2865,1,21,59,2023,45.6
2866,1,21,59,2024,51.7
2867,1,21,59,2025,51.7
2868,1,21,61,2018,19.3
2869,1,21,61,2019,17.9
2870,1,21,61,2020,13.7
2871,1,21,61,2021,13.7
2872,1,21,61,2022,8.1
2873,1,21,61,2023,7.8
2874,1,21,61,2024,8.5
2875,1,21,61,2025,8.5
2876,1,21,63,2018,17.3
2877,1,21,63,2019,17.3
2878,1,21,63,2020,9.1
2879,1,21,63,2021,9.1
2880,1,21,63,2022,32.4
2881,1,21,63,2023,32.7
2882,1,21,63,2024,14.6
2883,1,21,63,2025,14.6
2884,1,21,65,2018,65.8
2885,1,21,65,2019,64.6
2886,1,21,65,2020,93.7
2887,1,21,65,2021,95.0
2888,1,21,65,2022,78.6
2889,1,21,65,2023,57.9
2890,1,21,65,2024,35.7
2891,1,21,65,2025,35.7
2892,1,21,67,2018,407.1
2893,1,21,67,2019,407.1
2894,1,21,67,2020,365.7
2895,1,21,67,2021,345.7
2896,1,21,67,2022,302.4
2897,1,21,67,2023,259.6
2898,1,21,67,2024,206.6
2899,1,21,67,2025,206.6
2900,1,21,69,2018,41.6
2901,1,21,69,2019,41.6
2902,1,21,69,2020,21.8
2903,1,21,69,2021,15.0
2904,1,21,69,2022,13.8
2905,1,21,69,2023,13.7
2906,1,21,69,2024,40.4
2907,1,21,69,2025,40.4
2908,1,21,71,2018,88.0
2909,1,21,71,2019,88.0
2910,1,21,71,2020,69.7
2911,1,21,71,2021,69.7
2912,1,21,71,2022,156.4
2913,1,21,71,2023,156.4
2914,1,21,71,2024,134.2
2915,1,21,71,2025,134.2
2916,1,21,73,2018,96.8
2917,1,21,73,2019,99.4
2918,1,21,73,2020,93.1
2919,1,21,73,2021,93.1
2920,1,21,73,2022,49.9
2921,1,21,73,2023,49.9
2922,1,21,73,2024,49.7
2923,1,21,73,2025,49.7
2924,1,21,75,2018,34.3
2925,1,21,75,2019,33.5
2926,1,21,75,2020,5.1
2927,1,21,75,2021,5.1
2928,1,21,75,2022,9.1
2929,1,21,75,2023,9.6
2930,1,21,75,2024,17.5
2931,1,21,75,2025,17.5
2932,1,21,77,2018,15.7
2933,1,21,77,2019,15.7
2934,1,21,77,2020,10.8
2935,1,21,77,2021,9.5
2936,1,21,77,2022,54.2
2937,1,21,77,2023,66.0
2938,1,21,77,2024,50.3
2939,1,21,77,2025,50.3
2940,1,21,79,2018,24.5
2941,1,21,79,2019,24.5
2942,1,21,79,2020,12.3
2943,1,21,79,2021,12.3
2944,1,21,79,2022,13.8
2945,1,21,79,2023,13.8
2946,1,21,79,2024,15.4
2947,1,21,79,2025,15.4
2948,1,21,81,2018,55.0
2949,1,21,81,2019,55.0
2950,1,21,81,2020,23.3
2951,1,21,81,2021,22.9
2952,1,21,81,2022,33.8
2953,1,21,81,2023,32.7
2954,1,21,81,2024,19.7
2955,1,21,81,2025,19.7
2956,1,21,83,2018,39.5
2957,1,21,83,2019,39.5
2958,1,21,83,2020,46.6
2959,1,21,83,2021,46.6
2960,1,21,83,2022,57.4
2961,1,21,83,2023,57.4
2962,1,21,83,2024,35.8
2963,1,21,83,2025,35.8
2964,1,21,85,2018,31.2
2965,1,21,85,2019,31.2
2966,1,21,85,2020,25.1
